ITEMID,Item Name,Verified,Category,Equip Type,Use Type,Etc Type,Item Icon,Description,Job,Upgrade Slots,Req Level,Req Str,Req Dex,Req Int,Req Luk,Req Fame,Weapon Category,Attack Speed,Attack Power,Magic Attack,Weapon Def,Magic Def,HP,MP,STR,DEX,INT,LUK,Crit Rate,Crit Damage,Speed,Jump,Accuracy,Avoidability,Knockback
item_purple_fairy_skirt,Purple Fairy Skirt,FALSE,EQUIPMENT,Bottom,,,https://maplestory.io/api/GMS/263/item/1061034/icon?resize=4,,Magician,7,28,0,0,85,30,0,,,,,16,12,,,,,1,,,,,,,,
item_black_amoria_skirt,Black Amoria Skirt,FALSE,EQUIPMENT,Bottom,,,https://maplestory.io/api/gms/83/item/1061049/icon,,Magician,7,33,0,0,100,35,0,,,,,18,14,,5,,,1,,,,,,,,
item_blue_amoria_skirt,Blue Amoria Skirt,FALSE,EQUIPMENT,Bottom,,,https://maplestory.io/api/gms/83/item/1061048/icon,,Magician,7,33,0,0,100,35,0,,,,,18,14,,5,,,,1,,,,,,,
item_red_amoria_skirt,Red Amoria Skirt,FALSE,EQUIPMENT,Bottom,,,https://maplestory.io/api/gms/83/item/1061047/icon,,Magician,7,33,0,0,100,35,0,,,,,18,14,,5,,,1,,,,,,,,
item_lemona,Lemona,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082019/icon,,Magician,5,15,0,0,48,18,0,,,,,4 (3-5),,,,,,,,,,,,,,
item_blue_morrican,Blue Morrican,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/GMS/263/item/1082020/icon?resize=4,,Magician,5,20,0,0,62,23,0,,,,,6,,,,,,,,,,,,,,
item_green_morrican,Green Morrican,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/GMS/263/item/1082021/icon?resize=4,,Magician,5,20,0,0,62,23,0,,,,,7,,,,,,1,,,,,,,,
item_purple_morrican,Purple Morrican,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/GMS/263/item/1082022/icon?resize=4,,Magician,5,20,0,0,62,23,0,,,,,8,,,,,,2,,,,,,,,
item_blood_mesana,Blood Mesana,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/GMS/263/item/1082027/icon?resize=4,,Magician,5,25,0,0,78,28,0,,,,,9,,,,,,1,,,,,,,,
item_dark_mesana,Dark Mesana,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082028/icon,,Magician,5,25,0,0,78,28,0,,,,,10,,,,,,2,,,,,,,,
item_ocean_mesana,Ocean Mesana,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082026/icon,,Magician,5,25,0,0,78,28,0,,,,,8,,,,,,,,,,,,,,
item_black_lutia,Black Lutia,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082053/icon,,Magician,5,30,0,0,92,33,0,,,,,12,,,,,,2,,,,,,,,
item_blue_lutia,Blue Lutia,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082052/icon,,Magician,5,30,0,0,92,33,0,,,,,11,,,,,,1,,,,,,,,
item_red_lutia,Red Lutia,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082051/icon,,Magician,5,30,0,0,92,33,0,,,,,10,,,,,,,,,,,,,,
item_blue_noel,Blue Noel,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082055/icon,,Magician,5,35,0,0,108,38,0,,,,,13,,,,,,1,,,,,,,,
item_dark_noel,Dark Noel,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082056/icon,,Magician,5,35,0,0,108,38,0,,,,,14,,,,,,2,,,,,,,,
item_red_noel,Red Noel,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082054/icon,,Magician,5,35,0,0,108,38,0,,,,,12,,,,,,,,,,,,,,
item_blue_arten,Blue Arten,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082063/icon,,Magician,5,40,0,0,128,43,0,,,,,15,,,,,,2,,,,,,,,
item_dark_arten,Dark Arten,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082064/icon,,Magician,5,40,0,0,128,43,0,,,,,16,,,,,,3,,,,,,,,
item_red_arten,Red Arten,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082062/icon,,Magician,5,40,0,0,128,43,0,,,,,14,,,,,,1,,,,,,,,
item_blue_pennance,Blue Pennance,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/GMS/263/item/1082082/icon?resize=4,,Magician,5,50,0,0,145,50,0,,,,,19,2,,15,,,2,,,,,,,,
item_dark_penance,Dark Penance,TRUE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082080/icon,,Magician,5,50,0,0,90,40,0,,,,,10,12,,,,,,,1,,,,5,,
item_glitter_gloves,Glitter Gloves,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/GMS/263/item/1082230/icon?resize=4,,Magician,5,50,0,0,0,0,0,,,,,,,,500,,,2,,,,,,,,
item_red_pennance,Red Pennance,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/GMS/263/item/1082081/icon?resize=4,,Magician,5,50,0,0,145,50,0,,,,,18,1,,,,,1,,,,,,,,
item_dark_manute,Dark Manute,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082088/icon,,Magician,5,60,0,0,188,63,0,,,,,22,3,,30,,,3,1,,,,,,,
item_gold_manute,Gold Manute,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082087/icon,,Magician,5,60,0,0,188,63,0,,,,,22,3,,15,,,2,1,,,,,,,
item_steel_manute,Steel Manute,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082086/icon,,Magician,5,60,0,0,188,63,0,,,,,22,3,,,,,1,1,,,,,,,
item_blue_lorin,Blue Lorin,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082099/icon,,Magician,5,70,0,0,218,73,0,,,,,27,6,,,,,3,1,,,,,,,
item_brown_lorin,Brown Lorin,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082098/icon,,Magician,5,70,0,0,218,73,0,,,,,26,5,,,,,2,,,,,,,,
item_dark_lorin,Dark Lorin,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082100/icon,,Magician,5,70,0,0,218,73,0,,,,,28,7,,,,,4,1,,,,,,,
item_blue_clarity,Blue Clarity,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082122/icon,,Magician,5,80,0,0,248,83,0,,,,,31,8,,15,,,3,2,,,,,,,
item_dark_clarity,Dark Clarity,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082123/icon,,Magician,5,80,0,0,248,83,0,,,,,32,9,,30,,,4,2,,,,,,,
item_green_clarity,Green Clarity,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082121/icon,,Magician,5,80,0,0,248,83,0,,,,,30,7,,10,,,2,1,,,,,,,
item_blue_sage,Blue Sage,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082131/icon,,Magician,5,90,0,0,278,93,0,,,,,34,9,,,,,3,1,,,,,,,
item_dark_pachone,Dark Pachone,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082134/icon,,Magician,5,90,0,0,278,93,0,,,,,36,11,,,,,5,2,,,,,,,
item_green_sage,Green Sage,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082132/icon,,Magician,5,90,0,0,278,93,0,,,,,35,10,,,,,4,2,,,,,,,
item_red_sage,Red Sage,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082133/icon,,Magician,5,90,0,0,278,93,0,,,,,35,10,,,,,4,2,,,,,,,
item_blue_ciara,Blue Ciara,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082152/icon,,Magician,5,100,0,0,308,103,0,,,,,38,12,,,,,4,3,,,,,,,
item_green_ciara,Green Ciara,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082151/icon,,Magician,5,100,0,0,308,103,0,,,,,37,11,,,,,3,3,,,,,,,
item_purple_ciara,Purple Ciara,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082154/icon,,Magician,5,100,0,0,308,103,0,,,,,40,13,,,,,4,4,,,,,,,
item_red_ciara,Red Ciara,FALSE,EQUIPMENT,Gloves,,,https://maplestory.io/api/gms/83/item/1082153/icon,,Magician,5,100,0,0,308,103,0,,,,,39,12,,,,,3,4,,,,,,,
item_blue_apprentice_hat,Blue Apprentice Hat,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002074/icon?resize=4,,Magician,7,10,0,0,10,0,0,,,,,5,10,,10,,,,,,,,,,,
item_brown_apprentice_hat,Brown Apprentice Hat,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002017/icon?resize=4,,Magician,7,10,0,0,10,0,0,,,,,5,10,,,,,1,,,,,,,,
item_red_apprentice_hat,Red Apprentice Hat,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002075/icon,,Magician,7,10,0,0,10,0,0,,,,,5,10,10,,,,,,,,,,,,
item_blue_moon_conehat,Blue Moon Conehat,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002102/icon?resize=4,,Magician,7,15,0,0,20,0,0,,,,,7,12,,15,,,,,,,,,,,
item_brown_moon_conehat,Brown Moon Conehat,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002106/icon?resize=4,,Magician,7,15,0,0,20,0,0,,,,,7,12,,,,,1,,,,,,,,
item_dark_moon_conehat,Dark Moon Conehat,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002105/icon?resize=4,,Magician,7,15,0,0,20,0,0,,,,,7,12,5,10,,,,,,,,,,,
item_green_moon_conehat,Green Moon Conehat,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002104/icon?resize=4,,Magician,7,15,0,0,20,0,0,,,,,7,12,,,,,,1,,,,,,,
item_pink_moon_conehat,Pink Moon Conehat,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002103/icon,,Magician,7,15,0,0,48,18,0,,,,,8,20,,,,,,,,,,,,,
item_blue_wizardry_hat,Blue Wizardry Hat,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002072/icon?resize=4,,Magician,7,20,0,0,30,10,0,,,,,9,14,,5,,,1,,,,,,,,
item_green_wizardry_hat,Green Wizardry Hat,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002016/icon?resize=4,,Magician,7,20,0,0,30,10,0,,,,,9,14,,,,,,2,,,,,,,
item_red_wizardry_hat,Red Wizardry Hat,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002073/icon,,Magician,7,20,0,0,30,10,0,,,,,9,14,20,,,,,,,,,,,,
item_black_jester,Black Jester,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002037/icon,,Magician,7,30,0,0,92,33,0,,,,,12,40,10,10,,,,,,,,,,,
item_blue_jester,Blue Jester,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002034/icon?resize=4,,Magician,7,30,0,0,92,33,0,,,,,12,40,,20,,,,,,,,,,,
item_bronze_pride,Bronze Pride,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002064/icon,,Magician,7,30,0,0,92,33,0,,,,,5,35,,,,,,,,,,,,,
item_brown_jester,Brown Jester,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002038/icon,,Magician,7,30,0,0,92,33,0,,,,,12,40,,,,,,,,,5,,,,
item_golden_pride,Golden Pride,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002013/icon,,Magician,7,30,0,0,92,33,0,,,,,9,40,,,,,,,,,,,,,
item_green_jester,Green Jester,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002036/icon?resize=4,,Magician,7,30,0,0,92,33,0,,,,,12,40,,,,,2,,,,,,,,
item_pink_jester,Pink Jester,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002035/icon,,Magician,7,30,0,0,92,33,0,,,,,12,40,20,,,,,,,,,,,,
item_steel_pride,Steel Pride,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/GMS/263/item/1002065/icon?resize=4,,Magician,7,30,0,0,92,33,0,,,,,7,38,,,,,,,,,,,,,
item_blue_matty,Blue Matty,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002142/icon,,Magician,7,35,0,0,60,25,0,,,,,15,20,,35,,,2,,,,,,,,
item_brown_matty,Brown Matty,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002144/icon,,Magician,7,35,0,0,108,38,0,,,,,15,45,,,,,1,1,,,,,,,
item_dark_matty,Dark Matty,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002145/icon,,Magician,7,35,0,0,108,38,0,,,,,15,45,,,,,1,2,,,,,,,
item_green_matty,Green Matty,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002143/icon,,Magician,7,35,0,0,108,38,0,,,,,15,45,,,,,2,,,,,,,,
item_red_matty,Red Matty,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002141/icon,,Magician,7,35,0,0,108,38,0,,,,,15,45,20,,,,,,,,,,,,
item_blue_guiltian,Blue Guiltian,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002152/icon,,Magician,7,40,0,0,128,43,0,,,,,18,50,,20,,,,,,,,,,,
item_brown_guiltian,Brown Guiltian,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002151/icon,,Magician,7,40,0,0,128,43,0,,,,,18,50,,,,,1,1,,,,,,,
item_dark_guiltian,Dark Guiltian,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002154/icon,,Magician,7,40,0,0,128,43,0,,,,,18,50,,,,,,2,,,,,,,
item_red_guiltian,Red Guiltian,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002153/icon,,Magician,7,40,0,0,128,43,0,,,,,18,50,20,,,,,,,,,,,,
item_white_guiltian,White Guiltian,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002155/icon,,Magician,7,40,0,0,128,43,0,,,,2,18,50,,,,,,,,,,,,,
item_aqua_golden_circlet,Aqua Golden Circlet,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002216/icon,,Magician,7,50,0,0,90,40,0,,,,,21,26,,5,,,3,,,,,,,,
item_dark_golden_circlet,Dark Golden Circlet,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002218/icon,,Magician,7,50,0,0,158,53,0,,,,,24,55,,,,,3,,,,,,,,
item_flame_golden_circlet,Flame Golden Circlet,TRUE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002215/icon,,Magician,7,50,0,0,90,40,0,,,,,21,26,,50,,,,,,,,,,,
item_orange_golden_circlet,Orange Golden Circlet,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002217/icon,,Magician,7,50,0,0,158,53,0,,,,,24,55,,,,,,3,,,,,,,
item_blue_seraphis,Blue Seraphis,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002243/icon,,Magician,7,60,0,0,188,63,0,,,,,30,60,,,,,2,2,,,,,,,
item_dark_seraphis,Dark Seraphis,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002246/icon,,Magician,7,60,0,0,188,63,0,,,,,30,60,,,,,4,,,,,,,,
item_green_seraphis,Green Seraphis,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002244/icon,,Magician,7,60,0,0,188,63,0,,,,,30,60,,,,,3,1,,,,,,,
item_red_seraphis,Red Seraphis,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002242/icon,,Magician,7,60,0,0,188,63,0,,,,,30,60,,,,,2,2,,,,,,,
item_white_seraphis,White Seraphis,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002245/icon,,Magician,7,60,0,0,188,63,0,,,,,30,60,,,,,4,,,,,,,,
item_blue_infinium_circlet,Blue Infinium Circlet,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002253/icon,,Magician,7,70,0,0,218,73,0,,,,,36,65,,25,,,3,1,,,,,,,
item_dark_infinium_circlet,Dark Infinium Circlet,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002254/icon,,Magician,7,70,0,0,218,73,0,,,,,36,65,,25,,,4,,,,,,,,
item_red_infinium_circlet,Red Infinium Circlet,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002252/icon,,Magician,7,70,0,0,218,73,0,,,,,36,65,,25,,,2,2,,,,,,,
item_blue_galaxy,Blue Galaxy,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002272/icon,,Magician,7,80,0,0,248,83,0,,,,,42,70,,,,,3,2,,,,,,,
item_dark_galaxy,Dark Galaxy,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002274/icon,,Magician,7,80,0,0,248,83,0,,,,,42,70,,,,,5,,,,,,,,
item_green_galaxy,Green Galaxy,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002271/icon,,Magician,7,80,0,0,248,83,0,,,,,42,70,,,,,2,3,,,,,,,
item_purple_galaxy,Purple Galaxy,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002273/icon,,Magician,7,80,0,0,248,83,0,,,,,42,70,,,,,4,1,,,,,,,
item_black_oriental_fury_hat,Black Oriental Fury Hat,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002366/icon,,Magician,7,90,0,0,278,93,0,,,,,48,75,,30,,,5,,,,,,,,
item_blue_oriental_fury_hat,Blue Oriental Fury Hat,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002364/icon,,Magician,7,90,0,0,278,93,0,,,,,48,75,,,,,3,3,,,,,,,
item_green_oriental_fury_hat,Green Oriental Fury Hat,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002363/icon,,Magician,7,90,0,0,278,93,0,,,,,48,75,,30,,,2,3,,,,,,,
item_red_oriental_fury_hat,Red Oriental Fury Hat,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002365/icon,,Magician,7,90,0,0,278,93,0,,,,,48,75,,,,,4,2,,,,,,,
item_blue_varr_hat,Blue Varr Hat,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002399/icon,,Magician,7,100,0,0,308,103,0,,,,,52,80,,,,,4,3,,,,,,,
item_dark_varr_hat,Dark Varr Hat,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002401/icon,,Magician,7,100,0,0,308,103,0,,,,,52,80,,40,,,5,,,,,,,,
item_green_varr_hat,Green Varr Hat,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002398/icon,,Magician,7,100,0,0,308,103,0,,,,,52,80,,,,,3,4,,,,,,,
item_red_varr_hat,Red Varr Hat,FALSE,EQUIPMENT,Helmet,,,https://maplestory.io/api/gms/83/item/1002400/icon,,Magician,7,100,0,0,308,103,0,,,,,52,80,,,,,4,4,,,,,,,
item_blue_plain_robe,Blue Plain Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/GMS/263/item/1050009/icon?resize=4,,Magician,10,13,0,0,40,15,0,,,,,16,8,,15,,,,,,,,,,,
item_beige_plain_robe,Beige Plain Robe,TRUE,EQUIPMENT,Overall,,,https://maplestory.io/api/GMS/263/item/1050008/icon?resize=4,,Magician,10,15,0,0,20,0,0,,,,,22,38,30,,,,,,,,,,,,
item_green_plain_robe,Green Plain Robe,TRUE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050010/icon,,Magician,10,15,0,0,20,0,0,,,,,22,38,,,,,,2,,,,,,,
item_blue_doros_robe,Blue Doros Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/GMS/263/item/1050023/icon?resize=4,,Magician,10,23,0,0,70,25,0,,,,,24,12,,,3,,,,,,,,,,
item_purple_doroness_robe,Purple Doroness Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051004/icon,,Magician,10,23,0,0,70,25,0,,,,,24,12,,30,,,,,,,,,,,
item_red_doroness_robe,Red Doroness Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051005/icon,,Magician,10,23,0,0,70,25,0,,,,,24,12,30,,,,,,,,,,,,
item_yellow_doros_robe,Yellow Doros Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/GMS/263/item/1050024/icon?resize=4,,Magician,10,23,0,0,70,25,0,,,,,24,12,,30,,,,,,,,,,,
item_brown_doroness_robe,Brown Doroness Robe,TRUE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051003/icon,,Magician,10,25,0,0,40,15,0,,,,,33,49,30,,,,2,,,,,,,,
item_brown_doros_robe,Brown Doros Robe,TRUE,EQUIPMENT,Overall,,,https://maplestory.io/api/GMS/263/item/1050001/icon?resize=4,,Magician,10,25,0,0,40,15,0,,,,,33,49,30,,,,2,,,,,,,,
item_white_doros_robe,White Doros Robe,TRUE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050025/icon,,Magician,10,25,0,0,40,15,0,,,,,33,49,,,,,2,2,,,,,,,
item_black_mage_robe,Black Mage Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/GMS/263/item/1050027/icon?resize=4,,Magician,10,28,0,0,85,30,0,,,,,28,14,,,,,3,,,,,,,,
item_blue_wizard_robe,Blue Wizard Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050003/icon,,Magician,10,28,0,0,85,30,0,,,,,28,14,,30,,,,,,,,,,,
item_green_wizard_robe,Green Wizard Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/GMS/263/item/1050028/icon?resize=4,,Magician,10,28,0,0,85,30,0,,,,,28,14,,30,,,,,,,,,,,
item_white_wizard_robe,White Wizard Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050026/icon,,Magician,10,28,0,0,85,30,0,,,,,28,14,,,,,3,,,,,,,,
item_blood_chaos_robe,Blood Chaos Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050002/icon,,Magician,10,33,0,0,100,35,0,,,,,32,16,,5,,,4,,,,,,,,
item_blue_chaos_robe,Blue Chaos Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050030/icon,,Magician,10,33,0,0,100,35,0,,,,,32,16,,5,,,,4,,,,,,,
item_dark_chaos_robe,Dark Chaos Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050029/icon,,Magician,10,33,0,0,100,35,0,,,,,32,16,,5,,,4,,,,,,,,
item_white_chaos_robe,White Chaos Robe,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050031/icon,,Magician,10,33,0,0,100,35,0,,,,,32,16,,5,,,,4,,,,,,,
item_blue_moonlight,Blue Moonlight,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051025/icon,,Magician,10,38,0,0,115,40,0,,,,,36,18,,,,,1,4,,,,,,,
item_blue_starlight,Blue Starlight,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050038/icon,,Magician,10,38,0,0,115,40,0,,,,,36,18,,,,,1,4,,,,,,,
item_brown_moonlight,Brown Moonlight,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051027/icon,,Magician,10,38,0,0,115,40,0,,,,,36,18,,,,,4,1,,,,,,,
item_brown_starlight,Brown Starlight,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050035/icon,,Magician,10,38,0,0,115,40,0,,,,,36,18,,,,,1,4,,,,,,,
item_dark_moonlight,Dark Moonlight,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051026/icon,,Magician,10,38,0,0,115,40,0,,,,,36,18,,,,,4,1,,,,,,,
item_dark_starlight,Dark Starlight,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050039/icon,,Magician,10,38,0,0,115,40,0,,,,,36,18,,,,,4,1,,,,,,,
item_green_starlight,Green Starlight,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050037/icon,,Magician,10,38,0,0,115,40,0,,,,,36,18,,,,,4,1,,,,,,,
item_purple_moonlight,Purple Moonlight,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051023/icon,,Magician,10,38,0,0,115,40,0,,,,,36,18,,,,,1,4,,,,,,,
item_red_moonlight,Red Moonlight,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051024/icon,,Magician,10,38,0,0,115,40,0,,,,,36,18,,,,,4,1,,,,,,,
item_red_starlight,Red Starlight,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050036/icon,,Magician,10,38,0,0,115,40,0,,,,,36,18,,,,,4,1,,,,,,,
item_dark_calaf,Dark Calaf,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051030/icon,,Magician,10,48,0,0,145,50,0,,,,,44,22,,20,,,4,1,,,,,,,
item_dark_calas,Dark Calas,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050049/icon,,Magician,10,48,0,0,145,50,0,,,,,44,22,,20,,,4,1,,,,,,,
item_orange_calaf,Orange Calaf,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051034/icon,,Magician,10,48,0,0,145,50,0,,,,,44,22,,20,,,4,1,,,,,,,
item_orange_calas,Orange Calas,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050047/icon,,Magician,10,48,0,0,145,50,0,,,,,44,22,,20,,,4,1,,,,,,,
item_red_calaf,Red Calaf,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051033/icon,,Magician,10,48,0,0,145,50,0,,,,,44,22,,20,,,1,4,,,,,,,
item_red_calas,Red Calas,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050046/icon,,Magician,10,48,0,0,145,50,0,,,,,44,22,,20,,,1,4,,,,,,,
item_white_calaf,White Calaf,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051031/icon,,Magician,10,48,0,0,145,50,0,,,,,44,22,,20,,,4,1,,,,,,,
